Date,Day of Week,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range,Time,Time1,Time2
2020-03-13,Friday,0.0971495560745309,0.7282432872187525,0.3657343629307907,0.8759707795898668,0.8573663965283468,0.0159351687622491,0.1942991121490618,2.665780935490173,14.334219064509828,14:20
2020-03-16,Monday,0.0694024590073159,0.9495765907430472,0.403633914164292,0.9758138562834604,0.9721859347259796,0.00144857951373,0.1388049180146318,3.4759855900054304,13.52401440999457,13:31
2020-03-17,Tuesday,0.0582377725806287,0.8318259209466069,0.4170761376924302,0.9630485326300452,0.957505812524552,0.0015646867457072,0.1164755451612574,3.044951763544275,13.955048236455724,13:57
2020-03-18,Wednesday,0.0582433664103687,0.9115207938408864,0.422213056168583,0.9792618566813328,0.9761511351835326,0.0008691699573249,0.1164867328207374,3.3366799216289875,13.663320078371012,13:39
2020-03-19,Thursday,0.0567563770705797,0.6697117030287232,0.4173161810997892,0.9304838103942517,0.9200563819533892,0.0028564794323738,0.1135127541411594,2.4515223436207934,14.548477656379209,14:32
2020-03-20,Friday,0.0569964767126762,0.6168368329491674,0.3914396824936728,0.929827324865778,0.9193014235956448,0.0028980367379787,0.1139929534253524,2.257970514035222,14.742029485964778,14:44
2020-03-23,Monday,0.0447775551395623,0.6733229311319545,0.4284988132396249,0.9363104408817616,0.926757007014026,0.0016192619302797,0.0895551102791246,2.464741474095811,14.535258525904188,14:32
2020-03-24,Tuesday,0.0441064629952094,1.0867376210787725,0.4380016557195361,0.8870728893138942,0.8701338227109783,0.0030339416507655,0.0882129259904188,3.978072277488117,13.021927722511885,13:01
2020-03-25,Wednesday,0.0447103880313601,0.431702671416923,0.4349690299759963,0.816289955559357,0.7887334488932606,0.0052492048426953,0.0894207760627202,1.5802751243455302,15.41972487565447,15:25
2020-03-26,Thursday,0.0465794127301625,0.6347834557954682,0.4406027679052879,0.9568681485040432,0.9503983707796498,0.0011576457694661,0.093158825460325,2.323665270004501,14.6763347299955,14:40
2020-03-27,Friday,0.0460149793299794,0.6981513447841798,0.4429839730440306,0.9738256790649138,0.9698995309246508,0.0006770065107035,0.0920299586599588,2.555627463619096,14.444372536380904,14:26
2020-03-30,Monday,0.0380353462977983,0.7439227275758279,0.4366141422310738,0.9707784140129088,0.966395176114845,0.0005199280949,0.0760706925955966,2.7231765255582645,14.276823474441736,14:16
2020-03-31,Tuesday,0.0413173256295786,0.7156227069499369,0.4425086155044103,0.97111333009067,0.9667803296042704,0.000604916519048,0.0826346512591572,2.6195824975973623,14.380417502402638,14:22
2020-04-01,Wednesday,0.0485885138314675,0.6497750372384175,0.4731382595385383,0.9665431190169052,0.9615245868694408,0.0009684528322445,0.097177027662935,2.3785429087069336,14.621457091293069,14:37
2020-04-02,Thursday,0.0440665982670754,0.6111625864864384,0.4698575077871784,0.9637370000619616,0.958297550071256,0.0008633326847673,0.0881331965341508,2.2371995734593275,14.762800426540672,14:45
2020-04-03,Friday,0.048474175676621,0.6469550691266885,0.4687571841683429,0.9621542135883288,0.956477345626578,0.0010950788382681,0.096948351353242,2.368220235827041,14.63177976417296,14:37
2020-04-06,Monday,0.0462215686381825,0.669996212779326,0.4773427047426908,0.979329958041158,0.9762294517473318,0.0005352245451712,0.092443137276365,2.452563809683617,14.547436190316382,14:32
2020-04-07,Tuesday,0.0383792055300068,0.6759217401346236,0.4768981421272151,0.9670567710100028,0.9621152866615033,0.0005958582945031,0.0767584110600136,2.4742545799711206,14.52574542002888,14:31
