Date,Day of Week,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range,Time,Time1,Time2
2020-04-08,Wednesday,0.0619492443604762,1.1057814019911512,0.5326572815890228,0.9814378803726728,0.9786535624285736,0.000890279118444,0.1238984887209524,4.047783250437492,12.952216749562508,12:57
2020-04-09,Thursday,0.0540452321063452,1.085324472051999,0.5301631622948226,0.977302494070521,0.9738978681810992,0.0008309753802725,0.1080904642126904,3.972899355470577,13.027100644529424,13:01
2020-04-10,Friday,0.0547398949561396,0.9614917520588452,0.5333139507208478,0.98817111023167,0.9863967767664208,0.0004356099763114,0.1094797899122792,3.5196017968918016,13.480398203108198,13:28
2020-04-13,Monday,0.058734702486184,0.9480625903242792,0.5385464902395075,0.973803173456501,0.9698736494749762,0.0011259285524067,0.117469404972368,3.4704434950441576,13.529556504955842,13:31
2020-04-14,Tuesday,0.0612774757379308,1.171591461162427,0.5552008296332414,0.9724566957406235,0.9683252001017172,0.0013095763837014,0.1225549514758616,4.288685163549902,12.711314836450098,12:42
2020-04-15,Wednesday,0.0642819800873491,1.0820653512954792,0.5491470063985545,0.9778326544625076,0.9745075526318836,0.001147255869239,0.1285639601746982,3.960969136364306,13.039030863635697,13:02
2020-04-16,Thursday,0.0618583796042977,1.1237252596747789,0.545669826897415,0.9834973693374224,0.9810219747380357,0.0007884018957327,0.1237167592085954,4.113467884352689,12.886532115647311,12:53
2020-04-17,Friday,0.0621053640789845,1.018409542938241,0.5463203141651565,0.9824888514412228,0.9798621791574064,0.0008383170361077,0.124210728157969,3.727952995563314,13.272047004436686,13:16
2020-04-20,Monday,0.0637446866861116,1.3127200697041608,0.5150970320424082,0.9505129194039336,0.9430898573145234,0.0026224076038398,0.1274893733722232,4.805295423755156,12.194704576244844,12:11
2020-04-21,Tuesday,0.0618460665737846,1.1496248626153085,0.5112196521495852,0.9885243364269352,0.9868029868909756,0.0005460778969232,0.1236921331475692,4.208275030491051,12.791724969508948,12:47
2020-04-22,Wednesday,0.0628425488295678,1.1060978802526955,0.5102344486377847,0.9805961505065622,0.9776855730825466,0.0009585247075583,0.1256850976591356,4.048941739270728,12.951058260729273,12:57
2020-04-23,Thursday,0.0656988727724449,0.967794323938379,0.5055777606478165,0.9736851515113284,0.9697379242380276,0.0014173543506107,0.1313977455448898,3.542672762674657,13.457327237325345,13:27
2020-04-24,Friday,0.059695015362051,1.0672961885368408,0.501785772651076,0.9853087335396058,0.9831050435705466,0.0006500926724551,0.119390030724102,3.906905675421888,13.093094324578113,13:05
2020-04-27,Monday,0.0628186219485724,1.1421961084453405,0.5095521430983742,0.9841214051016176,0.9817396158668602,0.0007826927516791,0.1256372438971448,4.181081602706257,12.818918397293745,12:49
2020-04-28,Tuesday,0.0660845835592558,1.0653377714642056,0.5049057766939962,0.9872762116652142,0.9853676434149964,0.0006885475365523,0.1321691671185116,3.899736764993742,13.100263235006258,13:06
2020-04-29,Wednesday,0.0671583077577061,1.061000536968196,0.4893957890180241,0.9857002366200712,0.9835552721130818,0.000800228372158,0.1343166155154122,3.883860041877804,13.116139958122195,13:06
2020-04-30,Thursday,0.0653783732901325,1.0707954797861847,0.4831506913044928,0.9827690797580232,0.9801844417217268,0.0009171446044296,0.130756746580265,3.919715053913867,13.080284946086133,13:04
2020-05-01,Friday,0.0689919834569863,0.9950687643821512,0.4998556548712248,0.9856631936240076,0.9835126726676088,0.0008428762987481,0.1379839669139726,3.6425125890585694,13.357487410941433,13:21
2020-05-04,Monday,0.0692051273208187,1.1027629371375365,0.5110252515554792,0.9852011910638572,0.982981369723436,0.0008822374525968,0.1384102546416374,4.036733967591448,12.963266032408551,12:57
2020-05-05,Tuesday,0.0708160080105021,1.1374346356863756,0.5120394802305762,0.9763310024621208,0.9727806528314388,0.0014940818256426,0.1416320160210042,4.163651928408564,12.836348071591436,12:50
2020-05-06,Wednesday,0.0711138279640948,1.106023517743385,0.5063689271208783,0.9845044184577576,0.9821800812264214,0.0009763247931312,0.1422276559281896,4.048669530569166,12.951330469430834,12:57
2020-05-07,Thursday,0.0720394902730144,1.0102346903148016,0.500212965548772,0.9748455278834404,0.9710723570659564,0.0016320497441432,0.1440789805460288,3.698028426869748,13.301971573130253,13:18
2020-05-08,Friday,0.0763380056994445,1.004692519080133,0.4955923112680824,0.9893327741048008,0.987732690220521,0.0007654776318017,0.152676011398889,3.6777409560781855,13.322259043921814,13:19
2020-05-11,Monday,0.0671892986734374,1.1824789745924644,0.4968263871250768,0.9809911591060548,0.9781398329719628,0.0010777915511206,0.1343785973468748,4.328539599898408,12.67146040010159,12:40
2020-05-12,Tuesday,0.0736416598851464,1.1157001612945303,0.4983059729480361,0.9829977159158276,0.9804473733032018,0.0011512218280883,0.1472833197702928,4.084091500604337,12.915908499395664,12:54
2020-05-13,Wednesday,0.0772093786918514,1.0618841381623796,0.496052816618994,0.9832836161754892,0.9807761586018126,0.0012395376275334,0.1544187573837028,3.8870945203266567,13.112905479673344,13:06
2020-05-14,Thursday,0.0737110283895381,1.052599937313888,0.4987098722411535,0.9828400933802548,0.9802661073872928,0.0011595316571837,0.1474220567790762,3.853109111799662,13.14689088820034,13:08
2020-05-15,Friday,0.0722015646366033,1.0087238553175892,0.485014591378467,0.988631213251772,0.986925895239538,0.0007305319979393,0.1444031292732066,3.692497919135688,13.307502080864312,13:18
2020-05-18,Monday,0.0703601661602502,1.1127765697949614,0.4905203078740786,0.9841915546942795,0.9818202878984216,0.000975757481807,0.1407203323205004,4.073389507713367,12.926610492286631,12:55
2020-05-19,Tuesday,0.075946678540188,1.1456506518029848,0.4965125805964874,0.9846617137012276,0.9823609707564118,0.0011047057667346,0.151893357080376,4.193727178690628,12.806272821309372,12:48
2020-05-20,Wednesday,0.0798385728872358,1.058031500521594,0.4869377713474846,0.9838637579120546,0.9814433215988628,0.0012783129754264,0.1596771457744716,3.8729916948637793,13.12700830513622,13:07
2020-05-21,Thursday,0.0801936758697624,1.0720957077643567,0.477324387377613,0.9859721369874508,0.9838679575355684,0.0011198423826357,0.1603873517395248,3.924474621240933,13.075525378759068,13:04
2020-05-22,Friday,0.0764629296873436,0.9296909417057084,0.4679236266800038,0.9709858660180644,0.966633745920774,0.0021166117301691,0.1529258593746872,3.4031929051651204,13.59680709483488,13:35
2020-05-26,Tuesday,0.0767780799432581,1.0737781002310245,0.4690441136889499,0.9850460203053484,0.9828029233511506,0.0010953995269986,0.1535561598865162,3.9306331260186207,13.06936687398138,13:04
2020-05-27,Wednesday,0.0809698763030938,1.0729689912246796,0.4751405358064914,0.9889113093542587,0.9872480057573976,0.0008997971081018,0.1619397526061876,3.927671330967841,13.072328669032158,13:04
2020-05-28,Thursday,0.0783468432909943,1.152273692135789,0.4726253701056157,0.9851535980635278,0.9829266377730568,0.0011378027814719,0.1566936865819886,4.217971239657672,12.782028760342328,12:46
2020-05-29,Friday,0.0870837227545605,0.916102054023622,0.4585789633136685,0.9799069612535698,0.9768930054416052,0.0018820358294992,0.174167445509121,3.353449916313454,13.646550083686543,13:38
2020-06-01,Monday,0.0753673287924933,1.1547412383049729,0.4726478564649762,0.98070279413175,0.9778082132515123,0.0013749656406911,0.1507346575849866,4.227003849570733,12.772996150429268,12:46
2020-06-02,Tuesday,0.084901697910309,1.1618039065522725,0.4778187126633679,0.9865063554177814,0.9844823087304486,0.0012134061776036,0.169803395820618,4.252857196519178,12.747142803480822,12:44
2020-06-03,Wednesday,0.0805756981903626,1.1211170872672571,0.4718238487149487,0.9786606297797767,0.9754597242467432,0.0017380375933953,0.1611513963807252,4.103920503137551,12.896079496862448,12:53
2020-06-04,Thursday,0.0839371855676846,1.1214185480913017,0.4664532663301875,0.9826473021542304,0.9800443974773648,0.0015275227010647,0.1678743711353692,4.1050240196843415,12.89497598031566,12:53
2020-06-05,Friday,0.0818306675365413,1.0203948476422904,0.4597426583969655,0.9871933314589406,0.9852723311777816,0.0010594724725863,0.1636613350730826,3.735220329878755,13.264779670121245,13:15
2020-06-08,Monday,0.0804883031957059,1.1186579189658516,0.4638138815540468,0.9853768120220766,0.983183333825388,0.0011801613753765,0.1609766063914118,4.094918560943088,12.90508143905691,12:54
2020-06-09,Tuesday,0.085395598097024,1.0417693729142965,0.4663204594629969,0.9869352833757058,0.9849755758820616,0.0011790939536423,0.170791196194048,3.81346314100425,13.18653685899575,13:11
2020-06-10,Wednesday,0.0883575183368629,1.12058354831246,0.4789881803411139,0.984211948996444,0.9818437413459108,0.0015374969708026,0.1767150366737258,4.101967449811826,12.898032550188171,12:53
2020-06-11,Thursday,0.0916037001432106,0.9348555590083744,0.474022329421413,0.9628680483657608,0.9572982556206248,0.003922107058833,0.1832074002864212,3.422098315741756,13.577901684258244,13:34
2020-06-12,Friday,0.0875434610913688,1.1708870417144366,0.4576585028507762,0.977850237354576,0.9745277729577624,0.0021375211547473,0.1750869221827376,4.286106591295273,12.713893408704728,12:42
2020-06-15,Monday,0.0848287720716678,1.0963509187476177,0.4866875007370947,0.981808235936758,0.9790794713272716,0.0016344269966789,0.1696575441433356,4.013262365886559,12.986737634113442,12:59
2020-06-16,Tuesday,0.0985515784500345,1.212964192525783,0.4913203099658244,0.9813233797584362,0.9785218867222016,0.0022811596948982,0.197103156900069,4.440132681780799,12.5598673182192,12:33
2020-06-17,Wednesday,0.0930346331387876,1.040319904767327,0.4907185122534993,0.9806923860122508,0.9777962439140884,0.0020811728592717,0.1860692662775752,3.808157270534028,13.191842729465971,13:11
2020-06-18,Thursday,0.0958576608813312,0.9643369083589084,0.4899668511816875,0.9709809591853982,0.966628103063208,0.0033357651964606,0.1917153217626624,3.5300166727393565,13.469983327260644,13:28
2020-06-19,Friday,0.0933169487779106,1.013781451069819,0.4677524997308109,0.9900562298034492,0.9885646642739664,0.0010661882257877,0.1866338975558212,3.7110115705106312,13.288988429489368,13:17
2020-06-22,Monday,0.0816092429835178,1.168669564147844,0.4829372225288449,0.9873504161622532,0.9854529785865912,0.0010504998841382,0.1632184859670356,4.277989373429145,12.722010626570857,12:43
2020-06-23,Tuesday,0.0922305853636591,1.0783242640399004,0.4847004702975145,0.9899178512957318,0.9884055289900916,0.0010607934556085,0.1844611707273182,3.947274648191247,13.052725351808752,13:03
2020-06-24,Wednesday,0.0906711825692468,1.1135645837383343,0.4878274171990763,0.9820198982051612,0.9793228829359356,0.0018471844157665,0.1813423651384936,4.076274082942569,12.923725917057432,12:55
2020-06-25,Thursday,0.0928377403316094,1.038353033335064,0.4831143894082708,0.9821602687725944,0.9794843090884836,0.0019116991466016,0.1856754806632188,3.800957412383997,13.199042587616002,13:11
2020-06-26,Friday,0.094425769369622,0.955565280413644,0.4871235408139103,0.9815708144538926,0.9788064366219764,0.0020321349427052,0.188851538739244,3.497907569970964,13.502092430029036,13:30
2020-06-29,Monday,0.0857911205507131,1.205740013745357,0.4780497696090615,0.9844546462471252,0.982122843184194,0.0014337411376004,0.1715822411014262,4.413688115239059,12.586311884760942,12:35
2020-06-30,Tuesday,0.0893586434480447,1.07522825902233,0.4793379798886956,0.9799951300213616,0.976994399524566,0.0019953727152265,0.1787172868960894,3.935941524636423,13.064058475363575,13:03
2020-07-01,Wednesday,0.0924337372760509,0.993077443319928,0.4868660177537452,0.9731454901646072,0.9691173136892984,0.0028699936944538,0.1848674745521018,3.6352232314808455,13.364776768519157,13:21
