county,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range,max,min
28025,0.1326012226128864,1.1655981213675308,0.4148887432337378,0.9521475373894972,0.944969667997922,0.0108775846230004,0.2652024452257728,0.5474894925521149,0.2822875354490785
28027,0.102146439579976,1.0125492742992304,0.4129713565365191,0.9478089653996844,0.9399803102096372,0.0070033427822022,0.204292879159952,0.515117678705731,0.3108250524090221
28029,0.1299018974224589,1.1734106334751426,0.4220145751708956,0.957768639325574,0.9514339352244102,0.0091628956849209,0.2598037948449178,0.551916386877583,0.2921129365023888
28031,0.1598676165713425,1.2204115500030908,0.4284517233808903,0.9537892421303616,0.946857628449916,0.0152868286150187,0.319735233142685,0.5883190734860986,0.2685842458597292
28033,0.1707653536764224,1.2183564481939633,0.4830328331267712,0.951210182250564,0.9438917095881488,0.0184634633473366,0.3415307073528448,0.6537981823142612,0.3122682051879669
28035,0.12583696703427,1.0932443333862645,0.4258012642165931,0.9523649466437554,0.9452196886403188,0.0097069956446101,0.25167393406854,0.5516382186177966,0.2999647547194091
28037,0.1528184183432021,1.1958615008146272,0.4244450954076726,0.9563262564928878,0.949775194966821,0.0131498903172077,0.3056368366864042,0.5772630612018502,0.2716267156992361
28039,0.1740515358924547,1.3025388451265325,0.4592570509356799,0.958119000701513,0.95183685080674,0.0164081623921351,0.3481030717849094,0.6333081694691896,0.2852055943802256
28041,0.1405581163623388,1.2333883910448715,0.4177298911060245,0.9617784895745446,0.9560452630107262,0.0096990233427366,0.2811162327246776,0.5582876599489158,0.2771718343617801
28043,0.1389739582125096,1.160843991732636,0.4410565565349437,0.9440624525678472,0.9356718204530242,0.0140828291485529,0.2779479164250192,0.5800304249999092,0.3020828785717279
28045,0.1407975484684323,1.194588563181862,0.452653125251569,0.9610125658047916,0.9551644506755104,0.0099154593793503,0.2815950969368646,0.5934505788732507,0.3118558538945781
28047,0.1275331431330275,1.1537514703620455,0.4516640692798519,0.9533571333720636,0.9463607033778731,0.00978857659293,0.255066286266055,0.5791969725396264,0.3241310187707538
28049,0.1138297524958859,1.039801516956833,0.4119315468070445,0.9579738223844264,0.9516698957420904,0.0069420135861161,0.2276595049917718,0.5257608908446837,0.2981018066604484
28051,0.1139910185574994,1.1366430526018247,0.3844518048511414,0.9599278494428674,0.9539170268592976,0.0066658202219461,0.2279820371149988,0.49844282157194,0.2704612874290457
28053,0.109687763850567,1.1401060872053896,0.3785381579685401,0.95466111850237,0.9478602862777256,0.0070232066405132,0.219375527701134,0.4882254262632187,0.2688503951743053
28055,0.1896249770361169,1.1848339212532455,0.3780083257227267,0.9494782347928792,0.9418999700118108,0.0235767651698487,0.3792499540722338,0.5676327992610039,0.1883834156330638
28057,0.1899981145438862,1.2792873946817165,0.4616621516685405,0.9458463882044508,0.9377233464351182,0.0255856931300604,0.3799962290877724,0.6516598093000951,0.2716641231585184
28059,0.1400329708872033,1.2026075544770438,0.4535165717881385,0.956900328425552,0.9504353776893848,0.0108937723137001,0.2800659417744066,0.5935489577940037,0.3134836054358339
28061,0.1471746884406313,1.234480223658189,0.4188434434703103,0.9515438416406587,0.9442754178867576,0.0136267640579939,0.2943493768812626,0.5660174810816001,0.2716687571763581
