GIDBG,Mean,Variance
131210001001,1.1148374481079568,0.0706399411492351
131210001002,1.0392771607599731,0.0920631774850711
131210001003,1.0125561708778803,0.0470402825594482
131210001004,1.050671135026872,0.0978471920803166
131210002001,0.9141041994946992,0.0655570558829543
131210002002,0.88861236001881,0.1081883326769676
131210002003,1.075878867287429,0.0516024568802323
131210002004,0.9866525327333866,0.1739021167055874
131210002005,0.9416753836099504,0.2314792882595021
131210004001,0.5957417772182748,0.3225735475295149
131210004002,0.7257184714599293,0.1760029491261033
131210005001,0.7731879067053133,0.036390807775781
131210005002,1.0457199899931875,0.1858586692909479
131210005003,0.9596156954551912,0.1071345532615254
131210007002,1.0337637166550695,0.111305919242588
131210010012,0.7412547602442592,0.0571622554241544
131210011001,0.5986223942400655,0.1025941029007833
131210011002,0.8278062734475323,0.1373112156479378
131210011003,0.7570774099422996,0.0671346113225165
131210012011,0.7962549372299115,0.0794301323912386
131210012012,0.7919712494844194,0.0919731514656385
131210012021,0.8631487074982046,0.043481806303165
131210013001,0.8029354617643032,0.0871568680079315
131210013002,0.8594272786745271,0.0982457770538359
131210013003,0.5946142575766076,0.1153847758456449
131210014001,0.9581885288171776,0.0885124682542753
131210014002,1.104586999958022,0.1211653802763406
131210015001,1.0082092032169605,0.1557745057314662
131210015002,0.9653149867784472,0.0560728158364677
131210015003,0.934068068371264,0.2589212398275111
131210015004,1.0164098337164824,0.1311070191883184
131210016001,0.9462298734931908,0.0613109110563737
131210017001,0.8844769938964827,0.0446464214431716
131210018001,0.6722860918585808,0.0617156636634708
131210018003,0.8216008654328696,0.0529931909761422
131210030001,1.0145005297613658,0.0533812824596252
131210030002,1.1284992995311929,0.0538465346732119
131210031001,0.7944969779137621,0.0956928576065653
131210031002,0.7080602834346698,0.1235310870963469
131210049002,0.8818409891630172,0.0979845767831231
131210050001,0.9267772524211874,0.0503755051919133
131210052001,1.0324485189613744,0.1230248078984944
131210052002,0.8008360109133315,0.2980840055825935
131210052003,0.8574258732813423,0.0639896032513158
131210053002,0.9975583684224454,0.1180211849639873
131210053003,0.9810650751146376,0.094931129942897
131210088001,1.017660444015923,0.0339965740656704
131210088002,1.0326550480292598,0.0302866222048896
131210089021,0.8435684987890069,0.057834410929702
131210089022,0.6850549983981649,0.0868270460891852
131210089023,0.7625378510577039,0.0435299587259775
131210089024,0.7534959225595312,0.0590420143898563
131210089041,0.9780207854072144,0.053214466070498
131210089042,0.9434246415597156,0.0659147491938799
131210089043,1.113921661234318,0.0649973846523504
131210090001,1.12899468348627,0.0545856587885501
131210090002,1.1974693856129228,0.037144063627553
131210090003,0.9338684730132067,0.0408373056924463
131210091011,0.8665708854756742,0.1364196079033173
131210091012,0.9855904255743172,0.092109776704219
131210091013,0.7956850453414058,0.0997056726753903
131210091014,0.8865272911801598,0.068159688241255
131210091021,1.0729726781931286,0.1063445028439271
131210091023,0.8595342585913224,0.0573542944572796
131210092001,0.8409000873976057,0.0499923195046509
131210092003,0.6899185358107744,0.3784307701676258
131210093001,1.0717554001524394,0.0993720625558901
