Date,Day of Week,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2019/1/2,Wednesday,0.5357695372968159,0.5408728416005143,0.5482128033987167,0.5518176087660169,0.5519976897114484,0.5512203215794702,0.5398635058928183,0.4686591347150826,0.3890811580603307,0.3572220695470216,0.3445470856606191,0.3267258390489229,0.3216981867161963,0.31501127872608,0.3473421210492981,0.3689255639742952,0.3978792030512507,0.4240018851448369,0.4170786623397969,0.4631297632387946,0.5087946911349545,0.5394140092764963,0.5480700122274653,0.5562390067449968
2019/1/3,Thursday,0.5500868236829783,0.5546441867692125,0.5521856189781886,0.5618195149334749,0.5610231420180837,0.556075721809365,0.5422807142894064,0.4750312045625426,0.3858854837413303,0.3445386947799819,0.3340597549143571,0.3192967700285461,0.3118661600637396,0.3120121887015563,0.3292565847592735,0.3661859282685722,0.3820570639479352,0.4084862322868977,0.4098790971475489,0.4325938968809753,0.4877061616657819,0.5089345249399031,0.5233671518789392,0.5298385125893563
2019/1/4,Friday,0.5529090914317508,0.5494269699808421,0.5526070149239725,0.5539166071529723,0.5668278754512671,0.544135117959072,0.547398726159735,0.4780370493895581,0.3815817136351323,0.3536075773115282,0.3269734757327867,0.3251835940311789,0.3192241348721654,0.3118361441145647,0.3523718956928029,0.3671393513755191,0.395885119183031,0.4213140354941637,0.4043135543094953,0.4188599130772236,0.463920113193965,0.5084492805838631,0.5355372794336658,0.5422552634733752
2019/1/7,Monday,0.5499315201141528,0.5555338488753596,0.5663527334861386,0.5582779753607641,0.5566170979615516,0.554705120272234,0.5375880657211631,0.3800777870684297,0.3667639803984677,0.351759921444531,0.3459015321470902,0.3320381960623302,0.3488426547855542,0.3335825829001093,0.3430115826694633,0.3663533171550016,0.3945405497952965,0.4373533368323749,0.4286620967906367,0.4646107726193908,0.5111898691707096,0.5367255781937316,0.550667753498865,0.5596428196238431
2019/1/8,Tuesday,0.553339074410436,0.5549665563576474,0.5610527203812459,0.5639476920408809,0.5588378446458012,0.562965889773816,0.5511513486091745,0.4866313664643294,0.4136462943604317,0.3566285547046483,0.332280375837007,0.3223551405869257,0.3214998037201195,0.3283930688371273,0.3443966877129385,0.3686577216294318,0.3907049269551581,0.4343354333726959,0.4200964798458226,0.4688846869724668,0.5223262174296572,0.5582228556295041,0.572811597133708,0.5667000115222959
2019/1/9,Wednesday,0.5600315688228404,0.5630651581693555,0.5568681829349306,0.5631053795882426,0.5517471703248055,0.5608718742087591,0.5424018183858866,0.4620785044187486,0.3943398992817324,0.3536613024518019,0.3273833790280324,0.3148185693142304,0.3193978463932864,0.3147213156927057,0.3420724018804093,0.3664793729149513,0.3927571581206566,0.432293407513905,0.4171165593908768,0.4637312379497177,0.5203826881695164,0.5484531736789322,0.5643387409578284,0.5667469279798997
2019/1/10,Thursday,0.5659645612639784,0.5801878272498429,0.5818695923755159,0.5755519356096945,0.5702784866209382,0.5659712279129773,0.5529497103885533,0.4718898551903606,0.3919690792438655,0.3533380910854488,0.3323308625372029,0.3148584798567734,0.3162055842315459,0.3117785314451313,0.3311431785524501,0.3672249079024585,0.3867311857113751,0.412464490382564,0.4177393422523147,0.4591190055776415,0.5063315027535881,0.5442228865843675,0.5463901269191532,0.5553297828767655
2019/1/11,Friday,0.5486436744735159,0.5481464334963376,0.5534247954226815,0.5471411246616558,0.5530701898320816,0.5503480935475402,0.5328789411418705,0.4633974870410373,0.3896139839261315,0.3458572216170365,0.3368427380014808,0.3169325897996572,0.3075549788807799,0.3080021335103979,0.3307338326440768,0.3559962211320779,0.3884823895927714,0.4019379916326158,0.3884710239521116,0.4263920347479872,0.4588690458980503,0.4955582474407147,0.5102556400310093,0.5247163419257517
2019/1/14,Monday,0.5740105109573452,0.5797043667019699,0.5830880546801012,0.5770615868041823,0.5753399833624673,0.577015759810009,0.5538025041931113,0.4733740730107309,0.3925438708528615,0.3518538466753353,0.3355992465539249,0.3291725628348353,0.3317047974349664,0.3215749680422679,0.3520070910073788,0.3588592556998175,0.3840638678012372,0.4369285386936533,0.4192892317674845,0.4778788457648828,0.5196072326515767,0.5430180013342985,0.5469996170230073,0.5644203620850411
2019/1/15,Tuesday,0.5724563122954995,0.5675841537796674,0.5696786457586457,0.5599075561007902,0.5557224431499069,0.5549835576600458,0.5325722830787764,0.4760376503455111,0.387218903194253,0.3539133773056146,0.3329189728591227,0.3166063914664474,0.3189566216363409,0.3079810406375027,0.3370952678844429,0.3680667155321663,0.3963843369224799,0.4184971763204754,0.4214141808091157,0.4521613259315498,0.5135379330647539,0.5360323072284794,0.5420926029142096,0.5524063942187757
2019/1/16,Wednesday,0.5468325094177999,0.55052851490679,0.5483555162107602,0.543274056926218,0.5468540038961629,0.5391847723608956,0.5354465040519539,0.4671084488901922,0.3873315061322865,0.3489347903703181,0.3299250596908066,0.3236194934636687,0.3211817225140404,0.3273276793802024,0.3469397624709287,0.3697673883176526,0.4022570151136389,0.425352753971174,0.4143715368830886,0.4717380370646971,0.5134317815448746,0.5563364025994314,0.5644831864345082,0.5565588111340889
2019/1/17,Thursday,0.5654222365099965,0.5722333715222514,0.5717748068315095,0.5693967949858709,0.5751373113575476,0.5593941989852267,0.5404064566449357,0.4710866402352878,0.3869623061385218,0.34271166946928,0.3211805169977443,0.3238317327296332,0.317660727423963,0.3125984679203915,0.3383027855548565,0.3654104360078037,0.3820037362452586,0.4137605046148952,0.406817816607309,0.4583353710325717,0.502706770713061,0.5375936353464192,0.5602852825440008,0.5716281454258556
2019/1/18,Friday,0.5750331115939546,0.5661037442005872,0.5672670306150347,0.5639553887955611,0.5709490630420201,0.5630383734979497,0.5427358044158269,0.4748905002925906,0.4038309737702265,0.3664107275063026,0.3404939021484363,0.3259684591774884,0.3284935753076845,0.3265973306076148,0.3428686361878413,0.3638326282861117,0.3849915103867505,0.3942661735530826,0.3834970543106187,0.4083769876671258,0.4441684025650687,0.4840073394391874,0.5127309065831404,0.5261254264899552
2019/1/22,Tuesday,0.5808435346690548,0.5819491991118398,0.5739673796882385,0.5640478360582507,0.5730858120811207,0.5534361923517526,0.5512529126134097,0.5167745830708096,0.4404377637260639,0.389489101645197,0.3494359105743198,0.3343221744680495,0.3358336236672519,0.3354337492733511,0.3471388756592537,0.3644754880531975,0.3990179489136937,0.4339389406830351,0.4209679607574303,0.4735629427262839,0.5176067821334988,0.5526999086458039,0.5580181647337384,0.5475621987118504
