State,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
41,0.1331807536258531,1.1815517648656328,0.4630450569664266,0.9710356378891112,0.966690983572478,0.006518291469109,0.2663615072517062
