State,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
72,0.0550601758873064,0.9441793368007106,0.3419113110589254,0.8970351365661364,0.8815904070510568,0.0042205802220956,0.1101203517746128
