State,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
19,0.1473375848099727,1.1751832676718674,0.4463960661138649,0.9451100692519718,0.9368765796397676,0.0155277081058355,0.2946751696199454
