State,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
31,0.1451515186969616,1.1447984797660886,0.441344770196924,0.9474889646670744,0.9396123093671356,0.0143561224694228,0.2903030373939232
