State,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
18,0.123995420937885,1.1047544175734354,0.4396912208989127,0.9414666695487236,0.9326866699810322,0.0117238710570566,0.24799084187577
