State,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
8,0.1309413510197792,1.1521229538441398,0.4485671425311123,0.9703501756422436,0.96590270198858,0.0064439208923785,0.2618827020395584
