State,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
26,0.1129202586255359,1.039990796766479,0.4390161971349426,0.937906338014558,0.9285922887167416,0.0103096706095668,0.2258405172510718
