State,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
47,0.1360635973389861,1.1275040186359078,0.4454032303297218,0.9554988651909592,0.9488236949696032,0.0105899755616617,0.2721271946779722
