State,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
42,0.1147203464932693,1.0907979021216403,0.4404969640976256,0.9263393061657742,0.9152902020906404,0.0128240075931019,0.2294406929865386
