State,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
2,0.1141722545885058,1.1945363624008798,0.3998286409783966,0.9628329646027926,0.9572579092932114,0.0062037456440662,0.2283445091770116
