State,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
55,0.1287303182490909,1.1481902335927736,0.4399578703139454,0.9507008763172446,0.9433060077648312,0.0105672189314635,0.2574606364981818
