State,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
5,0.1444271072247626,1.1689343580834957,0.4435950249335417,0.9529757729337064,0.9459221388737624,0.0126723180921559,0.2888542144495252
