State,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
23,0.102158664702827,1.142134672387793,0.4166767349179054,0.9281482309085431,0.9173704655448248,0.0099316196230128,0.204317329405654
