State,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
33,0.1251811284746263,1.1778343442590278,0.4368547790886365,0.9353371562493716,0.9256377296867776,0.0133443632714573,0.2503622569492526
