State,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
37,0.1241782821700652,1.0966567893092136,0.4321255048544897,0.9438895741572332,0.9354730102808184,0.0112370712702169,0.2483565643401304
