State,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
12,0.1225471941415991,1.090867277848692,0.4546928179691506,0.9464272041567706,0.9383912847802862,0.0104170061854443,0.2450943882831982
