Date,Day of Week,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2019/5/31,Friday,0.5057226531841564,0.5137473797015452,0.5164549202649293,0.518040037268383,0.518099802627447,0.5176662082678943,0.4981496972869625,0.4560751960475162,0.3977566443582117,0.3595162258728615,0.3364574483726169,0.3274366824222455,0.3263716041569568,0.3171620467086978,0.3248237738155189,0.3388177028134245,0.361376928048719,0.3709823283659192,0.3538522668622588,0.3362562310530691,0.3646884402874401,0.4101864674562493,0.4354195001773349,0.4641389873725672
2019/6/3,Monday,0.5330715664949894,0.5414001039699763,0.5466150848636838,0.5463361472236368,0.5393574477412361,0.5348868670920165,0.5157027432320719,0.4677696074838789,0.4052973647518638,0.3712133514978641,0.3440199300417374,0.3434269432099948,0.3341447921708517,0.334471144671741,0.3266780472740612,0.3406548196967139,0.3703006418773303,0.3944920228070765,0.391544578656122,0.3907245586405274,0.4401622295638137,0.4844391006424214,0.5093005108105508,0.523080081008752
2019/6/4,Tuesday,0.5073096271040209,0.5092000384089731,0.5171960792238194,0.5134688924840907,0.5103232028299536,0.5044180088724033,0.4977231437878704,0.4537800276241444,0.3907730814498221,0.3657893230036953,0.3447099875390549,0.3370510541233887,0.3355056851978453,0.3259653496403001,0.3168916053950729,0.3334956803105288,0.3626047162679829,0.3819241995195031,0.37511058225014,0.3720194572717232,0.4122909260587373,0.4652525743653933,0.4923333073090091,0.5041498906535352
2019/6/5,Wednesday,0.4691772846979831,0.4807601575398149,0.4836648256396605,0.48620118326921,0.4930447543949791,0.4937354460150547,0.4889782517734547,0.453128372290083,0.4035271060697753,0.3784996393504793,0.353776430105575,0.3458486482749873,0.3496533023946858,0.336495913075849,0.3401561526832992,0.3514020891117857,0.3814383990710757,0.3984934493551195,0.3939875809110021,0.3863121905539323,0.4204139366361431,0.4691361583689114,0.4875741393835691,0.5005419987941808
2019/6/6,Thursday,0.5214304057014645,0.5297134300877369,0.532185241232526,0.5300008433011963,0.5355869650886468,0.5267830841296564,0.5180141299863301,0.4663605987806537,0.4096434613494224,0.3722139647605645,0.3564006208503404,0.3465292055724907,0.342370410066841,0.3290930278806513,0.3323889936612701,0.3453680270688838,0.3626324188148743,0.3819745250833785,0.378977833264414,0.3663016551479901,0.4035455161612774,0.4447826018950167,0.4639370726036232,0.4790578215796246
2019/6/7,Friday,0.491273952247441,0.5052757740929678,0.5065147350899551,0.5061412434065197,0.5163025641991361,0.5144351854642495,0.4977353804768617,0.4652414280818011,0.4127818457680397,0.3779811556515586,0.3637645288105924,0.3518079591525923,0.3413250726185349,0.3343054652387608,0.3414593617739783,0.3488501828350501,0.3620988170097129,0.3820240404381367,0.3606876071441953,0.3514877839697291,0.3777707429745644,0.4267858327493235,0.4606952842872175,0.4773209031493713
2019/6/10,Monday,0.5097010317116373,0.5145418470866271,0.5230765899647271,0.5240064097410067,0.5263715492007524,0.5230794223736871,0.5080135486726115,0.4697895164498367,0.4131072372327341,0.379781124170321,0.3572207658495129,0.3545654157317006,0.3508614233583161,0.3416725544503241,0.3380016558168654,0.3446234265579784,0.3677419000227642,0.3933494345100098,0.3917117093698463,0.3824636616058777,0.4199748825326096,0.4626126756412876,0.4830544588585609,0.4902236189685773
2019/6/11,Tuesday,0.5162286018555873,0.519114061851841,0.5216515804659662,0.5229295739912885,0.5195359357251079,0.5140344790309035,0.5117550610793389,0.4635694908192861,0.4025317122621174,0.3707929823443595,0.3543334646142489,0.3379687319322772,0.3345949512448164,0.328792280704237,0.3296110761119235,0.3349108599509318,0.3617897394843132,0.3860116176018135,0.3803368277048605,0.3743970125178696,0.4206041621932555,0.4663083025978438,0.4870374077374901,0.5041949309381235
2019/6/12,Wednesday,0.5095001243539412,0.5167878075064162,0.5176520546112507,0.5305138828454946,0.5249865270317834,0.5208540111124226,0.4987884378192608,0.4660570910437716,0.4052683525054634,0.3676777007638869,0.3447112000664805,0.3418447882432812,0.3346935173747981,0.3302495155716127,0.3318307689086353,0.3457098963111264,0.3657034349174487,0.3871467030471332,0.3836236380706189,0.3762129458105585,0.4212130759632167,0.460224587070177,0.4936189153848117,0.5049766595472218
2019/6/13,Thursday,0.5207350259144825,0.5271974175430393,0.5280045648098273,0.5293286470964043,0.5309488053258128,0.5284701220422551,0.5147597978903777,0.4746353938750557,0.4170992221155464,0.3769582963690323,0.3553611313205143,0.3366086514548766,0.3379343793192936,0.3248562062388257,0.3293811416740255,0.3330001488986538,0.3475727284594974,0.3607253117879142,0.3533699385654482,0.3553069454332829,0.3967214494762638,0.4406867676957325,0.4664180148436751,0.4836376087448032
