State,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
46,0.134772987011013,1.1111515093896542,0.4180307851411294,0.9510916930935436,0.943755447057575,0.0114604275709206,0.269545974022026
