State,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
30,0.1227975272217115,1.1205763653869707,0.4182926265415133,0.962837504623366,0.9572631303168708,0.0071452640827581,0.245595054443423
