Week,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range,Time,Time1,Time2
1.0,0.1302206924061704,1.1286494473652626,0.4771895351707203,0.9732077666955706,0.9691889316999064,0.0057340773913047,0.2604413848123408,4.131493187020703,12.868506812979298,12:52
2.0,0.1728125571898792,1.2760803175067463,0.4608784522403369,0.9496661040555866,0.9421160196639246,0.0195917095824186,0.3456251143797584,4.671173277209901,12.3288267227901,12:19
3.0,0.1731176581573663,1.2627965097120546,0.4570730051428729,0.9451231981193003,0.9368916778371954,0.0215259318780369,0.3462353163147326,4.622547052716921,12.37745294728308,12:22
4.0,0.1718151689379222,1.2584703532335748,0.4480910403457581,0.9436684341603984,0.9352186992844582,0.0217946368561045,0.3436303378758444,4.606710881389722,12.393289118610278,12:23
5.0,0.1784026967885381,1.2724901060752094,0.4534590007422669,0.9435306323963272,0.9350602272557762,0.023573518493141,0.3568053935770762,4.658031079600196,12.341968920399804,12:20
6.0,0.1602026502020953,1.2332397671835422,0.4427503170575395,0.9471851601503865,0.9392629341729444,0.0176783084835195,0.3204053004041906,4.514352714189456,12.485647285810543,12:29
7.0,0.1618333612550379,1.2139733344184458,0.4262049261106904,0.9469673599288726,0.9390124639182036,0.018101269307093,0.3236667225100758,4.443826709952262,12.556173290047738,12:33
8.0,0.1562950821889723,1.2385883509393574,0.4140253193248452,0.9500582376358916,0.9425669732812756,0.015867055720461,0.3125901643779446,4.533931545684872,12.466068454315128,12:27
9.0,0.1429296105014501,1.271898590384414,0.4050668801051784,0.9612378827847596,0.9554235652024734,0.0101947012426252,0.2858592210029002,4.655865798739747,12.344134201260252,12:20
10.0,0.1580555391859841,1.2378510046294071,0.4024450720784647,0.9468292707272478,0.938853661336335,0.0173339341777635,0.3161110783719682,4.531232442554892,12.468767557445108,12:28
11.0,0.1495507774296796,1.211469684103382,0.4194147455505743,0.9411516150189364,0.9323243572717768,0.0172568514079363,0.2991015548593592,4.434661938513695,12.565338061486305,12:33
12.0,0.0775055153170393,1.084484090338088,0.4721639979163095,0.966382044870366,0.9613393516009208,0.0025596956480664,0.1550110306340786,3.969823084681958,13.03017691531804,13:01
13.0,0.0571745007823454,1.089778310384455,0.5068396319140676,0.97422801738618,0.9703622199941072,0.0010595970449963,0.1143490015646908,3.989202914356455,13.010797085643546,13:00
14.0,0.0535383461943098,1.036576557765174,0.5248834165293486,0.976807881333713,0.97332906353377,0.0008309456753058,0.1070766923886196,3.794454510414708,13.205545489585292,13:12
15.0,0.0536870261541679,1.0091669269574626,0.5382995063426549,0.9816489202419848,0.9788962582782824,0.000656634949657,0.1073740523083358,3.694119811093171,13.30588018890683,13:18
16.0,0.05500495958875,1.026534561415668,0.5558196745700996,0.9733617929303168,0.9693660618698642,0.001010285462972,0.1100099191775,3.7576951431914103,13.24230485680859,13:14
17.0,0.0592190004989934,1.0664117022517874,0.5222808185846177,0.980430509384446,0.977495085792113,0.0008563900973562,0.1184380009979868,3.9036679570415327,13.096332042958467,13:05
18.0,0.0628740809513384,1.0239437232664,0.5086213276794774,0.9792905679866044,0.9761841531845952,0.0010198380667726,0.1257481619026768,3.748211215132648,13.251788784867353,13:15
19.0,0.0700529847694688,1.0204306833588954,0.5205004133365687,0.9806629292168424,0.9777623685993688,0.0011801816075298,0.1401059695389376,3.735351508801804,13.264648491198196,13:15
20.0,0.0719088701810926,1.0212473274410208,0.506953910154368,0.9798092942302554,0.9767806883647936,0.001299643781809,0.1438177403621852,3.738340886477395,13.261659113522605,13:15
21.0,0.075289550152798,0.99022028411508,0.4904344341087838,0.9790128054890352,0.9758647263123904,0.0014788576598152,0.150579100305596,3.624764418235848,13.375235581764152,13:22
22.0,0.0796323686494449,0.9956816314648622,0.4751532002279849,0.9797327159533512,0.9766926233463538,0.0015970887232757,0.1592647372988898,3.64475602804902,13.35524397195098,13:21
23.0,0.0843113774089998,1.0324742762612296,0.4715560077844247,0.9772756044935752,0.9738669451676116,0.0020176055321059,0.1686227548179996,3.779437847690642,13.22056215230936,13:13
24.0,0.0880210856767621,1.0249420975468952,0.4700231449252046,0.9771766572690408,0.9737531558593968,0.002207705565055,0.1760421713535242,3.751865827773971,13.24813417222603,13:14
25.0,0.0957878638681079,1.0089844426430117,0.4822652983019181,0.9766890945882114,0.9731924587764432,0.0026686893943701,0.1915757277362158,3.693451815637494,13.306548184362503,13:18
26.0,0.0934828312684497,1.01522599797486,0.477269081504645,0.9750506071922078,0.971308198271039,0.0027262292335743,0.1869656625368994,3.716299426461334,13.283700573538669,13:17
27.0,0.0925654952215264,0.9458970986841092,0.4745847110916564,0.974962761502666,0.971207175728066,0.0026691316638258,0.1851309904430528,3.4625165749727413,13.537483425027258,13:32
28.0,0.0904329543778412,1.0220698235701196,0.471910915031299,0.9733497165879214,0.9693521740761096,0.0027312459658281,0.1808659087556824,3.741351685943656,13.258648314056344,13:15
29.0,0.0919910912768245,1.0117924904937003,0.4689828466648914,0.9723274403877352,0.9681765564458956,0.0029355462549998,0.183982182553649,3.7037308536426345,13.296269146357366,13:17
30.0,0.0919260980349683,1.0128906387592682,0.4714687818306157,0.9720836354068664,0.9678961807178964,0.0029581975834006,0.1838521960699366,3.707750695311032,13.29224930468897,13:17
31.0,0.0895655621963073,1.0233920102706846,0.4636313529044999,0.9718914252860574,0.967675139078966,0.002830204133887,0.1791311243926146,3.746191634572617,13.253808365427382,13:15
