GIDBG,Mean,Variance
10150012023,1.2628623317368046,0.045662163761366
10499607002,1.1714141673470866,0.0569216267060741
10499613003,1.1822794690591285,0.0845295712965523
10599730003,1.178992924225995,0.1187138638291628
10599730004,1.2726243221521991,0.0419082219966811
10599732001,1.130221040006886,0.0428899798323552
10890025012,0.9850651855045331,0.0750540464237107
10950308021,1.208893364409222,0.0479949653647541
10950308025,0.7878498891372253,0.0618706469761901
11010060001,1.0938906664450398,0.0939273786809699
11030001002,1.2561849003251395,0.1375579582321141
11130306004,1.112714460540794,0.302913112456099
20200006008,1.168431700101012,0.1495573891504774
20200027122,1.1006399082790337,0.0886390967775311
40019703002,1.1640929764746462,0.217731007215638
40030002021,1.2737616301042676,0.389861460308241
40030002022,1.0533671098428774,0.1935728878117519
40030002023,1.093570024208734,0.1645415270719746
40030006001,1.118554529789772,0.2838317673489281
40030006002,0.9448451417842832,0.3140813525579676
40030007001,1.0389760397186851,0.19014129824311
40030007002,0.9429365966315651,0.4457260629525629
40030007003,1.197968915561969,0.202458775101012
40030007004,1.2278682130222451,0.16521298709322
40030008001,1.1577605205719863,0.2524415055600817
40030008002,0.9529695136568588,0.3508457190127524
40030008003,1.2590992580953255,0.1506105879310964
40030008004,1.1283683915686364,0.4024431488543998
40030009011,1.045684731529607,0.4751322460679129
40030009012,0.9822839700988798,0.399155869595552
40030009014,1.0249669952625615,0.323503218200787
40030009022,1.1875814734736865,0.4427103608831879
40030009023,0.804884532151359,0.4650676477409071
40030011002,1.0789701576896018,0.1627754773939738
40030012003,1.1127975489623958,0.1743744267358674
40030015022,1.1115523365557078,0.1186335524826781
40030020012,1.169127311271532,0.0506804591555261
40050003004,1.1285052662522683,0.0995758463262385
40070008002,1.0626125057728413,0.2432637016378693
40070009001,1.097814828833346,0.442471271085993
40070009002,0.9815866902512896,0.1978009511910992
40070011003,1.1911852251756534,0.1404666022436441
40070011005,1.092283891459814,0.4245381636732092
40099613002,1.1037283162926057,0.5007731144281911
40099613003,1.2868989361410978,0.1955029591380489
40099614003,1.281186277981016,0.0901797664205344
40099614004,1.230299534954805,0.1549286367197437
40099617002,1.1222556294449009,0.1795244776619706
40099617003,1.1611344887530353,0.1594295873648094
40119601001,1.3198302625022684,0.2306724558215655
40119601002,1.2331611812960392,0.1847901573665771
40120201001,1.1634515352944577,0.4061785534176399
40120206022,1.3379782923108412,0.161198256663846
40129402002,1.240246530150798,0.0753993467806497
40129403002,0.9817172339094185,0.4715493934919512
40130506033,1.2045225122328236,0.1984076140296474
40130506073,1.3134012580855747,0.0370525701926564
40130506074,1.3021971087521298,0.037600279144505
40130506081,1.2796203789826566,0.0537198669862604
40130506093,1.3142996503499265,0.040792061698726
40130506102,1.3361237794259182,0.0196547649824147
40130507012,1.3406972433506923,0.0227611667195952
40130507022,1.2471866655707728,0.0326491769023691
40130507023,1.3169069138506269,0.1290916919084104
40130608011,1.3401619002817104,0.1525802543202845
