GIDBG,Mean,Variance,Time,Time1,Time2
40030008001,1.1577605205719863,0.2524415055600817,4.238056124610585,12.761943875389415,12:45
40030008002,0.9529695136568588,0.3508457190127524,3.4884056004304766,13.511594399569523,13:30
40030008003,1.2590992580953255,0.1506105879310964,4.6090130276918115,12.390986972308188,12:23
40030008004,1.1283683915686364,0.4024431488543998,4.130464364376396,12.869535635623604,12:52
40030009011,1.045684731529607,0.4751322460679129,3.8277955605891445,13.172204439410855,13:10
40030009012,0.9822839700988798,0.399155869595552,3.59571303530687,13.40428696469313,13:24
40030009014,1.0249669952625615,0.323503218200787,3.7519569674479305,13.248043032552069,13:14
40030009022,1.1875814734736865,0.4427103608831879,4.347217622036958,12.652782377963042,12:39
40030009023,0.804884532151359,0.4650676477409071,2.946331093932216,14.053668906067784,14:03
40030011002,1.0789701576896018,0.1627754773939738,3.949638983033664,13.050361016966336,13:03
40030012003,1.1127975489623958,0.1743744267358674,4.073466303291947,12.926533696708052,12:55
40030015022,1.1115523365557078,0.1186335524826781,4.068908123968301,12.931091876031699,12:55
40030020012,1.169127311271532,0.0506804591555261,4.27966498592983,12.72033501407017,12:43
40050003004,1.1285052662522683,0.0995758463262385,4.130965402873532,12.869034597126468,12:52
40070008002,1.0626125057728413,0.2432637016378693,3.889760756355296,13.110239243644704,13:06
40070009001,1.097814828833346,0.442471271085993,4.01862110199343,12.98137889800657,12:58
40070009002,0.9815866902512896,0.1978009511910992,3.593160598014236,13.406839401985764,13:24
40070011003,1.1911852251756534,0.1404666022436441,4.360409384668966,12.639590615331034,12:38
40070011005,1.092283891459814,0.4245381636732092,3.9983747534660563,13.001625246533944,13:00
40099613002,1.1037283162926057,0.5007731144281911,4.040267799474652,12.959732200525348,12:57
40099613003,1.2868989361410978,0.1955029591380489,4.710775519770813,12.289224480229187,12:17
40099614003,1.281186277981016,0.0901797664205344,4.689863970730273,12.310136029269728,12:18
40099614004,1.230299534954805,0.1549286367197437,4.503589806849497,12.496410193150503,12:29
40099617002,1.1222556294449009,0.1795244776619706,4.108088209293835,12.891911790706164,12:53
40099617003,1.1611344887530353,0.1594295873648094,4.250406750029105,12.749593249970895,12:44
40119601001,1.3198302625022684,0.2306724558215655,4.831322737348726,12.168677262651274,12:10
40119601002,1.2331611812960392,0.1847901573665771,4.514065045543028,12.485934954456972,12:29
40120201001,1.1634515352944577,0.4061785534176399,4.258888446469257,12.741111553530743,12:44
40120206022,1.3379782923108412,0.161198256663846,4.897754756331235,12.102245243668765,12:06
40129402002,1.240246530150798,0.0753993467806497,4.540001416299631,12.459998583700369,12:27
40129403002,0.9817172339094185,0.4715493934919512,3.593638461389287,13.406361538610714,13:24
40130506033,1.2045225122328236,0.1984076140296474,4.409231373408403,12.590768626591597,12:35
40130506073,1.3134012580855747,0.0370525701926564,4.807788957210968,12.192211042789033,12:11
40130506074,1.3021971087521298,0.037600279144505,4.766775454971145,12.233224545028854,12:13
40130506081,1.2796203789826566,0.0537198669862604,4.684131897712928,12.315868102287073,12:18
40130506093,1.3142996503499265,0.040792061698726,4.811077579314231,12.188922420685769,12:11
40130506102,1.3361237794259182,0.0196547649824147,4.890966193799983,12.109033806200017,12:06
40130507012,1.3406972433506923,0.0227611667195952,4.907707649785629,12.092292350214372,12:05
40130507022,1.2471866655707728,0.0326491769023691,4.565406224029402,12.434593775970598,12:26
40130507023,1.3169069138506269,0.1290916919084104,4.820621633418061,12.17937836658194,12:10
40130608011,1.3401619002817104,0.1525802543202845,4.905747992385025,12.094252007614976,12:05
40130608012,1.2585737833316757,0.1074666566142499,4.607089493851398,12.392910506148603,12:23
40130608013,1.100537953310733,0.1448889721447808,4.028589272581735,12.971410727418265,12:58
40130608015,1.2356165891548174,0.1285773123723291,4.523053222397746,12.476946777602254,12:28
40130608022,1.3540728613944726,0.0444588352660972,4.956669951542895,12.043330048457104,12:02
40130609011,1.3621410020112958,0.1325442601948461,4.986203894139637,12.013796105860363,12:00
40130609021,1.36857773097734,0.0497255343813801,5.009765950482278,11.990234049517722,11:59
40130609022,1.4019579144495529,0.0603975539786881,5.13195623810337,11.86804376189663,11:52
40130609023,1.2685880916374086,0.1180627019104456,4.643747507226982,12.356252492773018,12:21
40130609031,1.1824530606950936,0.2293039611631915,4.3284447404265975,12.671555259573402,12:40
40130609032,1.1877569831493064,0.0778656868577581,4.347860086382971,12.65213991361703,12:39
40130609041,1.331542808934148,0.2484467174966187,4.874197259547746,12.125802740452254,12:07
40130609043,1.3084605998766117,0.0603960236986006,4.789703363161036,12.210296636838965,12:12
40130610092,1.300989866685753,0.0318955415094612,4.762356268496581,12.237643731503418,12:14
40130610111,1.2766482238792474,0.0332778496801857,4.67325213465703,12.32674786534297,12:19
40130610152,1.2409238424223668,0.0647086471276902,4.542480761008481,12.45751923899152,12:27
40130610222,1.381928253740027,0.0257309897478326,5.0586363893647555,11.941363610635245,11:56
40130610231,1.281243612689881,0.0239030696075047,4.690073848083785,12.309926151916216,12:18
40130610414,1.4596810311859494,0.0464374563708336,5.343255383366534,11.656744616633466,11:39
40130612001,1.2117373499863089,0.0765596554288064,4.435641746526087,12.564358253473912,12:33
40130612002,1.1949293928799207,0.3330903155265697,4.374115149020647,12.625884850979354,12:37
40130612003,1.1476366755871132,0.0667373740165449,4.2009971452444965,12.799002854755503,12:47
40130612004,1.3334711008353537,0.1525646662772875,4.881255894867168,12.118744105132832,12:07
40130613001,1.3131231297529264,0.0968920402198052,4.806770850735006,12.193229149264994,12:11
40130614011,1.3040123391806202,0.2587323247367857,4.773420221568681,12.226579778431319,12:13
40130614012,1.0238647563590704,0.2153388565792335,3.7479221517388783,13.252077848261122,13:15
40130614021,1.2227678272218796,0.0652828711715595,4.476019510990271,12.523980489009729,12:31
40130614022,1.176086048045648,0.1549016003653173,4.305137885101176,12.694862114898825,12:41
40130614023,1.2496733316048336,0.0624655447789883,4.574508823425611,12.42549117657439,12:25
40130716002,1.2259123249022983,0.0599035189035285,4.487530145026003,12.512469854973997,12:30
40130719104,1.2525015009662357,0.0626374798981416,4.584861517502279,12.41513848249772,12:24
40130719121,1.3599749727677604,0.0533079511541673,4.978275006136861,12.021724993863138,12:01
40130719122,1.1128727293781189,0.2125515683124878,4.073741505992025,12.926258494007975,12:55
40130719141,1.3429502232877146,0.1446393702702476,4.915954826339901,12.0840451736601,12:05
40130719142,1.334732647837148,0.1569030292704588,4.88587386801657,12.11412613198343,12:06
40130820021,1.239953725437543,0.0545424726146768,4.538929585997703,12.461070414002297,12:27
40130820023,1.278768148527296,0.0770739477128105,4.6810122538515735,12.318987746148427,12:19
40130820071,1.2666124529082596,0.0385375177188167,4.636515555828301,12.3634844441717,12:21
40130820072,1.3175129922137636,0.0462583650861171,4.8228402218681286,12.177159778131871,12:10
40130820081,1.333997699767445,0.0782711853491794,4.883183543797761,12.116816456202239,12:07
40130820082,1.2061920172726175,0.0629737219046904,4.415342702939204,12.584657297060797,12:35
40130820083,1.291373312640484,0.0567004752810042,4.727154259924838,12.272845740075162,12:16
40130820092,1.3877631103955936,0.0337936624938442,5.079995253780975,11.920004746219025,11:55
40130820101,1.2235394318499535,0.0545864344251774,4.478844018875694,12.521155981124306,12:31
40130820102,1.3311053475799948,0.0429116675078665,4.872595904398468,12.127404095601532,12:07
40130820121,1.2908447269423573,0.0384720838701812,4.725219338310634,12.274780661689366,12:16
40130820122,1.2973913151885217,0.0261707065089784,4.7491835415452135,12.250816458454786,12:15
40130820172,1.135804804843796,0.0687560493292513,4.15768582880356,12.84231417119644,12:50
40130820181,1.3108524674575066,0.0390421734690474,4.7984589467816114,12.201541053218389,12:12
40130820182,1.2264037899626696,0.048937089127358,4.489329184181449,12.51067081581855,12:30
40130820211,1.3854291617427972,0.0466674548954702,5.0714516860856245,11.928548313914376,11:55
40130820221,1.3438079140249486,0.027653208932629,4.919094457910823,12.080905542089177,12:04
40130820232,1.300519548846946,0.0330476519017562,4.760634640092562,12.239365359907438,12:14
40130820241,1.2341017238026903,0.058470635892413,4.517507961292824,12.482492038707175,12:28
40130820262,1.3948520234367507,0.0339809023648282,5.1059446714688965,11.894055328531103,11:53
40130820272,1.2918660565025464,0.0351370799306977,4.7289579802153225,12.271042019784677,12:16
40130820281,1.2201806789816103,0.0699198969143614,4.466549090078414,12.533450909921587,12:32
40130820282,1.2743288015447378,0.0415331873607502,4.664761741474967,12.335238258525033,12:20
40130822031,1.2997719333154374,0.0333066127176472,4.757897945823008,12.242102054176993,12:14
40130822032,1.2040529695693742,0.0490188601057788,4.407512582583151,12.592487417416848,12:35
40130822033,1.2988359808099066,0.0287357527367189,4.754471832064655,12.245528167935344,12:14
40130822041,1.339834538280475,0.0351008109305084,4.904549662929452,12.095450337070549,12:05
40130822042,1.3250822135133702,0.031921390480811,4.850547838527472,12.149452161472528,12:08
40130822051,1.3634323534860302,0.0364268554820281,4.990930968460516,12.009069031539484,12:00
40130822052,1.306924926479876,0.0241949957943057,4.784081932883535,12.215918067116466,12:12
40130822061,1.3512029310223326,0.0253660453580189,4.946164388626615,12.053835611373385,12:03
40130822071,1.4401139423094251,0.0544117481499448,5.271628808284337,11.728371191715663,11:43
40130822072,1.3182308635079718,0.0339790459942895,4.8254680354626,12.174531964537401,12:10
40130822081,1.2648334634662832,0.0879221624258725,4.630003451670127,12.369996548329873,12:22
40130822082,1.4420260292413,0.0409618189195113,5.278628124281411,11.721371875718589,11:43
40130822091,1.1145219066972791,0.1436674417640893,4.079778424606752,12.92022157539325,12:55
40130822092,1.1064878837160894,0.0692485009866517,4.0503693717882365,12.949630628211764,12:56
40130822101,1.2456560610599057,0.0539353468727875,4.559803348731467,12.440196651268533,12:26
40130822102,1.3291022766615366,0.043212473215979,4.865263535723634,12.134736464276365,12:08
40130822112,1.30046282336692,0.0261461902141387,4.760426992860017,12.239573007139983,12:14
40130822113,1.3231172884816065,0.0286241408173132,4.843355105300438,12.156644894699562,12:09
40130830001,1.2777249270835211,0.0552700350545166,4.6771934753127,12.3228065246873,12:19
40130830002,1.0397514450106873,0.0780989096865163,3.8060763873890133,13.193923612610988,13:11
40130830003,1.2600204779310231,0.0914722043018515,4.6123852115738995,12.3876147884261,12:23
40130923074,1.241939964731939,0.0563057534809794,4.546200341440632,12.453799658559369,12:27
40130923081,1.3127342773424098,0.0410236800046687,4.805347431719866,12.194652568280134,12:11
40130923083,1.2601088346216514,0.0508002831770272,4.61270864686748,12.38729135313252,12:23
40130923094,1.2839180249025282,0.0617711629147927,4.699863704324472,12.300136295675529,12:18
40130925002,1.0421490587340128,0.1023453753523619,3.814853005129934,13.185146994870067,13:11
40130926002,1.2312239071307605,0.107421674858944,4.506973530073876,12.493026469926125,12:29
40130926003,1.2706057073853578,0.1324027298806117,4.651133118176543,12.348866881823458,12:20
40130927052,1.1956583723673428,0.0389541887384676,4.376783624863871,12.623216375136128,12:37
40130927092,1.3482274455712069,0.0429548522435112,4.935272434620788,12.064727565379211,12:03
40130927121,1.1999968491486148,0.0387517880989087,4.392664895444135,12.607335104555865,12:36
40130927131,1.402591154955575,0.0605264725085012,5.1342742553074565,11.865725744692543,11:51
40130927132,1.2884557135005383,0.043127366214764,4.7164742024479285,12.283525797552072,12:17
40130927151,1.2346672764839854,0.1129884053250229,4.519578202903385,12.480421797096614,12:28
40130927152,1.1579715644961104,0.1230277004638085,4.238828664336464,12.761171335663537,12:45
40130927153,1.2623617677976686,0.0608647956617305,4.620955652250114,12.379044347749886,12:22
40130927161,1.2844099438015038,0.0524602017565402,4.701664404785035,12.298335595214965,12:17
40130927163,1.1491405488685793,0.0884669179097494,4.206502169174667,12.793497830825334,12:47
40130927171,1.0987762655022637,0.0635990009917287,4.022140502154976,12.977859497845024,12:58
40130927181,1.2851198486302262,0.1171949886012575,4.704263056625202,12.295736943374798,12:17
40130927182,1.220593630640033,0.0505731176343142,4.468060725925421,12.53193927407458,12:31
40130927192,1.3101371971605598,0.0501574555681415,4.795840654303276,12.204159345696723,12:12
40130928011,1.269307162027434,0.1235945422699877,4.6463797101880635,12.353620289811936,12:21
40130928012,1.1807969632802566,0.2790559023634905,4.322382490360898,12.677617509639102,12:40
40130928013,1.2773610585343589,0.1583021318440904,4.675861511313299,12.324138488686701,12:19
40130928014,1.0767206909213616,0.1438126131033901,3.9414046666574776,13.058595333342522,13:03
40130928021,1.0551082738770934,0.1164648746178432,3.8622910375480246,13.137708962451976,13:08
40130928022,1.2456719504385465,0.0929111415332422,4.5598615128139945,12.440138487186005,12:26
40130928023,1.2761549120069806,0.1367150879536869,4.671446335129016,12.328553664870984,12:19
40130928024,1.2272817184110878,0.0613464621783678,4.4925428971831245,12.507457102816876,12:30
40130929001,1.0298544178916835,0.1543903500686528,3.7698476892672215,13.230152310732779,13:13
40130929002,1.027444865745593,0.2658339688611279,3.7610273701693977,13.238972629830602,13:14
40130930011,1.2260336082777994,0.0670513797854291,4.487974110546698,12.512025889453302,12:30
40130930012,1.2034660076235522,0.0717769106135679,4.405363970996209,12.59463602900379,12:35
40130930021,1.3646632457475862,0.1346940877458072,4.995436727980841,12.004563272019158,12:00
40130930022,1.1214656825031015,0.0661971640218687,4.105196558200778,12.894803441799223,12:53
40130930023,1.2799768764798205,0.0630414792963237,4.685436879507019,12.31456312049298,12:18
40130931011,1.1914572969281356,0.0753043354383888,4.3614053206474805,12.638594679352519,12:38
40130931012,1.237190758421291,0.1134116309590731,4.528815569258266,12.471184430741733,12:28
40130931013,1.049266514390012,0.207172821169917,3.840906904877396,13.159093095122604,13:09
40130931014,1.110282631024318,0.1183580223718486,4.064260286001688,12.935739713998313,12:56
40130931041,1.0582732135678274,0.0853889055366094,3.87387650086449,13.12612349913551,13:07
40130931042,1.2558478546227911,0.1162318468909076,4.597111058195091,12.402888941804909,12:24
40130931043,1.1322066205609476,0.2070531870402638,4.1445144460638295,12.85548555393617,12:51
40130931044,1.2045934907416898,0.08152124374693,4.4094911947608075,12.590508805239192,12:35
40130931051,1.340573459209319,0.0848875060396072,4.907254530052183,12.092745469947818,12:05
40130931052,1.1896483113950649,0.143377785781057,4.354783413887372,12.645216586112628,12:38
40130931053,1.0414130451828396,0.095703275239926,3.812158780648342,13.187841219351657,13:11
40130931054,1.3655393151306277,0.071602549052846,4.998643635755298,12.001356364244703,12:00
40130931061,1.3445950169258232,0.0780445635184942,4.921975698210935,12.078024301789064,12:04
40130931062,1.313914139810359,0.1023020209484151,4.8096663934305495,12.19033360656945,12:11
40130931063,1.3354424252813668,0.0566978719272521,4.888472053557648,12.11152794644235,12:06
40130932002,1.3468038464993497,0.2897861471002331,4.930061259547644,12.069938740452356,12:04
40130932003,1.282531587081884,0.0383677676796299,4.694788560378236,12.305211439621765,12:18
40131033041,1.2201612629043368,0.0622400140535057,4.466478016290922,12.533521983709079,12:32
40131033042,1.1688328593453432,0.1202645034985144,4.278587125900044,12.721412874099956,12:43
40131033043,1.2722918046563778,0.0577304416372597,4.657305184626525,12.342694815373475,12:20
40131033051,1.382473592988247,0.0527139272953058,5.060632638416129,11.939367361583871,11:56
40131033052,1.281778918824661,0.092271784113316,4.692033370284392,12.307966629715608,12:18
40131033061,1.1270577956994434,0.0905815446257647,4.125666844723904,12.874333155276096,12:52
40131033062,1.0958183013993454,0.0582054517706443,4.011312686160216,12.988687313839783,12:59
40131036041,1.2764799213531486,0.0589040588828857,4.67263605254087,12.32736394745913,12:19
40131036151,1.1069615588151758,0.1302981537069332,4.052103289657336,12.947896710342665,12:56
40131036152,1.182061498634305,0.082298717080332,4.3270114025640565,12.672988597435943,12:40
40131040004,1.161301755673018,0.0317708601314997,4.251019041243119,12.748980958756881,12:44
40131044011,1.301420957198058,0.0939518809767153,4.763934302773508,12.236065697226492,12:14
40131045011,1.3934057919773493,0.0646178183170072,5.100650649099665,11.899349350900335,11:53
40131045012,1.1023050217933843,0.0603930576191766,4.03505773930904,12.964942260690961,12:57
40131045013,1.011466335178825,0.1066730788613692,3.702536941339338,13.297463058660663,13:17
40131045021,1.1751333894953266,0.1268883933957747,4.30165061780184,12.69834938219816,12:41
40131045022,1.1722323594149648,0.178182009609059,4.29103121242284,12.70896878757716,12:42
40131045023,1.3172635438112184,0.0593244550216301,4.8219271001029655,12.178072899897035,12:10
40131046002,1.2412896452393472,0.0960933528135171,4.543819805518427,12.456180194481572,12:27
40131046003,1.1262399509384928,0.1138292395536112,4.122673071887001,12.877326928113,12:52
40131047011,1.1777000749758149,0.1138171478893478,4.311046133478224,12.688953866521775,12:41
40131047021,1.1934175787533845,0.1394501733702844,4.368581057121336,12.631418942878664,12:37
40131053002,1.188407593855482,0.0783099148697,4.350241688311047,12.649758311688952,12:38
40131055031,0.8479546702610944,0.3874000211050666,3.1039920776679613,13.89600792233204,13:53
40131056011,1.248791516769879,0.0484293439356936,4.571280884058491,12.428719115941508,12:25
40131056023,1.0539230213803392,0.0524005903390465,3.857952345293605,13.142047654706396,13:08
40131057012,1.2724796290531435,0.0318377544066445,4.657992727793631,12.34200727220637,12:20
40131057021,1.1628362477798966,0.0354817665775916,4.256636147333859,12.74336385266614,12:44
40131057022,1.3366227760495923,0.0470981738060432,4.892792802722593,12.107207197277408,12:06
40131058001,1.1587248106291717,0.068385693838838,4.241585969781619,12.75841403021838,12:45
40131058004,1.3237322638824969,0.0412066758011637,4.845606261923866,12.154393738076134,12:09
40131068011,1.1498187882330244,0.1070798331401744,4.208984907566038,12.791015092433963,12:47
40131068021,1.1967039093948375,0.110157299115331,4.380610879744433,12.619389120255567,12:37
40131068022,1.12730670719375,0.0858945656728758,4.1265780011022635,12.873421998897737,12:52
40131069001,1.2433193539083316,0.0571989893408628,4.55124968337565,12.44875031662435,12:26
40131069002,1.2381141481563498,0.0517014281436127,4.53219569619517,12.46780430380483,12:28
40131069004,1.1731414133334157,0.0580369115839099,4.294358862189985,12.705641137810016,12:42
40131070001,1.2554005797993348,0.0658638877817226,4.595473780216397,12.404526219783602,12:24
40131070002,1.245269120852297,0.0350050698941877,4.558386929456863,12.441613070543138,12:26
40131070004,1.175550865413836,0.0513119294303065,4.30317881499105,12.69682118500895,12:41
40131071011,1.2203037583465102,0.0343988536789343,4.466999629932691,12.53300037006731,12:31
40131071012,1.225737066514189,0.0472003671131452,4.486888600533927,12.513111399466073,12:30
40131071021,1.2935898115485511,0.0781231386739827,4.735267895349101,12.2647321046509,12:15
40131071022,1.2323118909410558,0.0499928328996957,4.5109561641063625,12.489043835893638,12:29
40131071023,1.1740172788168968,0.0613478048025224,4.297565023577116,12.702434976422884,12:42
40131072012,0.9627805275758354,0.4148291521658907,3.5243194417552925,13.475680558244708,13:28
40131072021,1.1314690938414036,0.0678138519293098,4.141814682533041,12.858185317466958,12:51
40131072022,1.2311110318223792,0.0574299758039002,4.506560342818393,12.493439657181607,12:29
40131073001,1.2157463252059528,0.0508143932731852,4.450316855653689,12.54968314434631,12:32
40131073002,1.1514551285892554,0.1035219572843372,4.214974835660361,12.78502516433964,12:47
40131073003,1.301225907710423,0.0776055398671655,4.763220311701101,12.236779688298899,12:14
40131073004,1.3028580309733753,0.0570022869009405,4.7691948028568865,12.230805197143113,12:13
40131074004,1.2517142201366047,0.1541614680301374,4.581979625882622,12.41802037411738,12:25
40131086012,1.0656857131834274,0.0653069887063599,3.9010104278177486,13.098989572182251,13:05
40131090011,1.1298092586743154,0.1086701107430457,4.135738750187164,12.864261249812836,12:51
40131090012,1.1482828888063137,0.0823981238907256,4.203362649891419,12.79663735010858,12:47
40131090022,1.162926868575621,0.0857716922849562,4.256967870528348,12.743032129471652,12:44
40131090031,0.9540801165734348,0.1737715412508013,3.49247103314214,13.50752896685786,13:30
40131090033,1.2111797568870166,0.0602259399574587,4.433600641472402,12.566399358527597,12:33
40131090034,1.181660893921648,0.2076478654229165,4.325544963498415,12.674455036501584,12:40
40131091011,1.2464165208518925,0.1028733552151372,4.562587060234566,12.437412939765434,12:26
40131091012,1.2064265745512937,0.0922110416957846,4.416201314797012,12.58379868520299,12:35
40131091021,1.2652414689193208,0.0807591976307539,4.6314969816172935,12.368503018382707,12:22
40131091022,1.285890563859032,0.052092534267964,4.707084308807958,12.292915691192043,12:17
40131091023,1.1366193500309891,0.0817402169371924,4.16066752334057,12.839332476659429,12:50
40131092001,1.3242106235895408,0.0738667097651431,4.847357328098762,12.152642671901237,12:09
40131092002,1.1913400174436306,0.0683184990141082,4.360976011624788,12.639023988375211,12:38
40131093001,1.256772347802965,0.1132125620793051,4.600495224363118,12.399504775636881,12:23
40131093002,1.1885620198192062,0.0815780068261936,4.3508069743868205,12.64919302561318,12:38
40131093003,1.3317927971962438,0.1322943259304898,4.875112357503179,12.124887642496821,12:07
40131094001,1.3635550453433791,0.0402606868715388,4.991380089818723,12.008619910181277,12:00
40131094002,1.2645613739590442,0.0674186032419935,4.629007450699196,12.370992549300805,12:22
40131094004,1.1931916146024342,0.0616414684499589,4.367753900954874,12.632246099045126,12:37
40131094005,1.3535892818310864,0.0811505997241756,4.9548997777513994,12.0451002222486,12:02
40131095001,1.1938884279938589,0.0639255577192111,4.370304630755005,12.629695369244995,12:37
40131095002,1.2672013243413427,0.08617673179296,4.638671157214978,12.36132884278502,12:21
40131095003,1.2610843895925847,0.0545753346956229,4.616279727972764,12.383720272027237,12:23
40131096011,1.4234151015514267,0.0394991578047544,5.2105016381219205,11.78949836187808,11:47
40131096012,1.3782065609916274,0.0669784128771433,5.0450128960204825,11.954987103979517,11:57
40131096013,1.1366966980702349,0.0631934114078662,4.1609506607646125,12.839049339235387,12:50
40131096021,1.224412152839056,0.0422010463366517,4.482038669640875,12.517961330359125,12:31
40131096022,1.1282414421831473,0.0620164227593587,4.129999658065265,12.870000341934734,12:52
40131096023,1.317991379262062,0.0734779447485519,4.824591388127429,12.175408611872571,12:10
40131096031,1.2452808504675168,0.0885857191311836,4.558429866460448,12.441570133539553,12:26
40131096032,1.2478163604991392,0.082539512034746,4.567711262420659,12.432288737579341,12:25
40131096033,1.3174456806882449,0.0588031291036231,4.822593823741822,12.177406176258177,12:10
40131096034,1.241549605025409,0.0912103713093454,4.544771404872434,12.455228595127565,12:27
40131096041,1.2506310734918726,0.0711553779091455,4.5780146986027646,12.421985301397235,12:25
40131096042,1.2995647975098792,0.0604939208409243,4.757139712014053,12.242860287985948,12:14
40131097011,1.1904549119553258,0.1514726321163252,4.357736026611494,12.642263973388506,12:38
40131097012,1.3392627089189355,0.1007724736202481,4.902456445131088,12.097543554868912,12:05
40131097013,1.3265005821987457,0.070997454186629,4.85573986743777,12.14426013256223,12:08
40131097014,1.1754776373738929,0.0547471989754557,4.3029107590868625,12.697089240913137,12:41
40131097021,1.2051645928138943,0.0625896673751764,4.41158175027024,12.58841824972976,12:35
40131097022,1.2623929516001315,0.0890818871991727,4.62106980254516,12.378930197454839,12:22
40131097023,1.219785879941279,0.1049833538805426,4.46510390304609,12.53489609695391,12:32
40131097031,1.2860350389926376,0.0915787955617149,4.707613169236303,12.292386830763697,12:17
40131097032,1.1346066854754224,0.1886245031331802,4.153300036546072,12.84669996345393,12:50
40131097041,1.3682391820191449,0.0661315960636272,5.008526670458244,11.991473329541755,11:59
40131097042,1.4103108623544531,0.1287813914412713,5.162532735917811,11.83746726408219,11:50
40131097051,1.4134336068870617,0.0957887103474053,5.1739637411705015,11.826036258829498,11:49
40131097052,1.4992306246052818,0.1001207707935473,5.488029189035648,11.511970810964353,11:30
40131098011,1.197722028323154,0.0633472452150647,4.384337768926664,12.615662231073337,12:36
40131098012,1.3247335750282376,0.0744075760609238,4.8492716251474715,12.150728374852529,12:09
40131098021,1.3624356040121437,0.0623626585752209,4.98728230352727,12.01271769647273,12:00
40131098022,1.3816246869830966,0.0579183559139503,5.057525163916506,11.942474836083495,11:56
40131098023,1.2706049017837229,0.0989420269204587,4.6511301692204485,12.348869830779552,12:20
40131099001,1.2861586655471298,0.0488259270369157,4.708065712112934,12.291934287887067,12:17
40131099002,1.3100867948864237,0.0505742639810544,4.795656153568624,12.204343846431376,12:12
40131099003,1.271930532627526,0.0561789230121916,4.655982725355095,12.344017274644905,12:20
40131099004,1.0400988054764226,0.2839844439188143,3.8073479224976126,13.192652077502387,13:11
40131100011,1.3387704796561244,0.0626368309740045,4.900654608563938,12.099345391436062,12:05
40131100012,1.2347381858662645,0.0639734559033887,4.519837771213515,12.480162228786485,12:28
40131100021,1.2561593498670305,0.0717758329711183,4.598251306376108,12.401748693623892,12:24
40131100022,1.3268552079672,0.0587250600554255,4.857037997649708,12.142962002350291,12:08
40131101001,1.027121821582603,0.1533986026114473,3.7598448464357306,13.24015515356427,13:14
40131101002,1.3270963941975489,0.1012882660058398,4.857920875207319,12.14207912479268,12:08
40131101003,1.311043295469357,0.0667054855890375,4.799157484873038,12.200842515126961,12:12
40131101004,1.3739492226822028,0.1163375459269154,5.029428637984216,11.970571362015784,11:58
40131104003,1.0331695347630974,0.0671720252808465,3.7819828857185174,13.218017114281484,13:13
40131106003,0.97633021207803,0.3106418837350804,3.5739189248700702,13.426081075129929,13:25
40131107011,1.179521258042015,0.0857048093291577,4.3177126900852265,12.682287309914773,12:40
40131107012,1.147437338344127,0.1577674986750719,4.200267458570534,12.799732541429467,12:47
40131107021,1.217090068933512,0.0406207164435159,4.455235715152954,12.544764284847046,12:32
40131107022,1.1389316751454786,0.0722214706674496,4.16913193669672,12.83086806330328,12:49
40131108011,1.2080054351005254,0.0506353159230147,4.421980834396861,12.578019165603138,12:34
40131108012,1.0117934708050818,0.0621511194503021,3.7037344421348832,13.296265557865116,13:17
40131109021,1.1643502050423369,0.0523720082868467,4.262178084318646,12.737821915681355,12:44
40131112013,1.1768852257292035,0.0736274692226928,4.3080633259123475,12.691936674087653,12:41
