Date,Day of Week,device_count,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2019/4/1,Monday,82.96204122674709,0.5298170624106648,0.5284251634819711,0.5387472084604767,0.5459473396929978,0.5280568615194896,0.539620963153106,0.5149238906315907,0.4695285184395408,0.3758821114316641,0.3347399894531928,0.3155058451797961,0.30784666563918045,0.3006992601381091,0.3101447930832981,0.3032928055957674,0.3250583757603352,0.3600951754501379,0.3877721970186906,0.37670001417935056,0.4297215935808527,0.4758744026827917,0.5094105155656125,0.5143531632372974,0.5178926350436506
2019/4/2,Tuesday,81.13319929630559,0.5342210170634403,0.5409609245890291,0.5454194537736872,0.5438506880603713,0.5392834507647564,0.5207861822719133,0.5139546495898275,0.4670053234095548,0.3751701072467882,0.33586176241133103,0.3234142425190364,0.3193158807491489,0.3168372756212703,0.3070133922326597,0.3128613293129245,0.3292142500859462,0.3551605724328234,0.3816598935380831,0.3831698479714312,0.4208988227528386,0.4691020976064,0.5014284506547709,0.5148535379364007,0.5233057921551173
2019/4/3,Wednesday,80.70846946468961,0.5105581720518156,0.535420942066284,0.5279866988320427,0.5263294560591811,0.5271238006300919,0.5253394674139893,0.5080281560805511,0.4554255644229577,0.3796976711897593,0.3336959552392938,0.3141079578691077,0.3033703950457177,0.3068411645262315,0.30891717771623595,0.3112152846698346,0.32890809238645297,0.3523950410852787,0.37224630545974585,0.37586692996692617,0.422937897968764,0.4810313018144554,0.5213658611549228,0.5432439802419778,0.5512737496578126
2019/4/4,Thursday,82.72254335260115,0.5289972678959556,0.5509175150280853,0.5489360579981325,0.5445531100563047,0.5492550028255512,0.534546576305199,0.5211290930354875,0.4675867721428385,0.3875391600886448,0.3345270860188714,0.31468012605874296,0.3106944568155906,0.3114385174529321,0.31142162893091985,0.3115495196990359,0.3322587310465525,0.36117381632828816,0.3801165209420394,0.380929750712848,0.4130539824295876,0.4544291292268242,0.5017370669871691,0.5117620823843225,0.5182018827108418
2019/4/5,Friday,80.50138225684844,0.5451334079327915,0.5577513030597357,0.5528743678637436,0.5644600594628779,0.5585551771163597,0.5509391232253761,0.5309988161891349,0.4846137984966262,0.4095715247406034,0.36324624419401386,0.3422408703441395,0.33449605945283234,0.3176834486276944,0.3252420851004037,0.3263628759782861,0.3396463650227396,0.3511565603107642,0.3626892994146959,0.3507273060394229,0.3739652307821444,0.41458280689163335,0.4517648336330296,0.4815135528650739,0.4889118739110648
